user_id,age,gender,occupation,feedback_text,feedback_timestamp,menu_item,meal_time,previous_feedbacks,interaction_count
2315,27,Female,Student,The flavors were not what I expected.,2024-06-24 15:36:09,Chicken Biryani,Afternoon,"[-0.3998137290273327, 0.14146239618881773]",8
2316,28,Male,Student,I appreciated the variety of healthy options.,2023-05-18 05:21:01,Uttapam,Afternoon,"[-0.39913065757729216, -0.8535281082365931, 0.5275287815300598]",3
2317,25,Male,Student,The flavors were not what I expected.,2023-10-01 09:55:59,egg,Afternoon,"[-0.9258377076621971, 0.9365601627259514]",3
2318,22,Male,Student,I found the meal to be very satisfying.,2024-06-07 07:55:52,Pasta,Morning,"[-0.8095457082293662, -0.7459826175925546]",2
2319,29,Male,Student,I didn’t enjoy the temperature of the food.,2023-12-18 01:12:56,Chicken Biryani,Afternoon,[-0.7825379635008725],1
2320,26,Male,Student,The food was served too cold.,2023-01-18 15:15:34,Samosa,Morning,[-0.5469908356940767],4
2321,29,Female,Student,I really enjoyed the meal.,2023-02-17 07:13:23,Mixed Vegetable,Afternoon,"[-0.47079788879693263, 0.042304394948802226]",9
2322,27,Female,Student,I think the meal could use more seasoning.,2023-11-22 02:37:21,Paneer Butter Masala,Afternoon,"[-0.037855942602594395, -0.9226849833688093, 0.875304121207469]",5
2323,21,Female,Student,I appreciated the healthy options available.,2024-06-17 02:13:13,Pav Bhaji,Evening,"[0.49083034578956597, -0.5012149807120729, 0.54230683672548]",6
2324,25,Male,Student,The meal was missing a key ingredient.,2024-07-04 20:27:50,bonda,Morning,"[-0.4174297947946355, -0.817604159833353, -0.32162436708552056, -0.9820840616948254]",4
2325,29,Female,Student,The quality of the ingredients was outstanding.,2024-02-24 10:38:03,Fish Curry,Morning,[0.7274079398616775],2
2326,26,Male,Student,The food was served at the right temperature.,2024-06-24 16:52:45,egg,Afternoon,"[0.40668164531385975, -0.7589501925696016]",3
2327,18,Female,Student,The food tasted fresh and well-prepared.,2024-06-03 06:10:31,Idli,Afternoon,"[-0.9318473431498291, -0.21069425610860537, 0.06995742652141135, -0.2202090057910313]",7
2328,26,Female,Student,The meal was missing a key ingredient.,2023-08-24 21:39:39,Mushroom Soup,Evening,"[0.47735283265687856, -0.9935143970542668, 0.17122749960144357, -0.7593853355298008, -0.6991602885694501]",6
2329,20,Male,Student,The overall meal didn’t meet my expectations.,2023-10-25 17:52:20,Uttapam,Morning,"[-0.3527940988926579, 0.859053230164972, 0.5065189142893367, -0.10950725825567198, -0.0511725274130137]",9
2330,27,Female,Student,The flavors were well-balanced.,2024-06-28 06:27:47,Vada,Afternoon,[-0.9534344634702661],3
2331,25,Female,Student,The portions were just right.,2024-09-20 19:51:47,uggani,Afternoon,"[0.63019112362604, -0.6948357448047593, -0.5242644783735764, -0.6770331311033913]",4
2332,24,Male,Student,The meal was filling and satisfying.,2023-09-08 04:10:29,Egg Curry,Afternoon,"[-0.1612474463075546, -0.2885095039823118, -0.36433932126217883]",5
2333,25,Female,Student,I appreciated the variety of healthy options.,2024-03-07 17:49:53,Mixed Vegetable,Morning,"[0.41204237088903195, 0.729746817589124, -0.02665576330292363, 0.3562221458970376, -0.17065340594791856]",4
2334,23,Female,Student,The presentation was appealing.,2024-08-27 01:30:00,Paneer Butter Masala,Evening,[-0.18885289609899591],1
2335,29,Female,Student,I really enjoyed the meal.,2023-02-23 06:24:28,Masala Dosa,Afternoon,"[-0.3179505083817884, -0.2181840213407613, 0.7244918926084221]",8
2336,21,Female,Student,The food was served at the right temperature.,2023-11-25 21:30:52,Garlic Bread,Evening,[0.7557069081103609],4
2337,26,Female,Student,I didn’t enjoy the quality.,2024-02-21 06:37:57,bonda,Afternoon,[-0.3676374325724536],7
2338,23,Male,Student,I think the meal could use more seasoning.,2023-12-07 08:16:18,Garlic Bread,Evening,"[0.5498743098412631, 0.1399529730960618, -0.030629411014136743, 0.06885430897502842, -0.29375122225218275]",8
2339,27,Female,Student,The portions were generous.,2023-10-27 02:28:58,Uttapam,Evening,"[0.44027482327876677, 0.7808449577217242, -0.27888276499431397]",5
2340,20,Male,Student,The service was exceptional.,2023-09-08 00:32:20,Veg Biryani,Evening,"[0.2752338705325075, -0.4325724684732626, -0.18990363554640677, 0.28875832561395964]",1
2341,23,Male,Student,"Amazing flavors, I loved the taste.",2023-12-17 09:46:32,Chole Bhature,Morning,"[0.7063487471236205, 0.13903979762949725]",8
2342,28,Female,Student,The meal was light and refreshing.,2023-05-01 02:52:43,Egg Curry,Evening,"[0.5399436785232192, 0.6777803737893997, -0.13656577540401837, 0.09043868064430627, 0.6251737804307065]",7
2343,28,Female,Student,The portions were generous.,2023-01-22 11:27:37,Rasmalai,Morning,"[-0.4036982927616337, -0.09861767671913202, 0.2153764090101189, 0.5238240950482236, -0.8915338909851795]",4
2344,19,Female,Student,The portions were generous.,2024-01-14 14:32:43,Chole Bhature,Morning,"[-0.5527484015403974, -0.7671380884651697]",5
2345,25,Male,Student,The overall meal didn’t meet my expectations.,2023-12-18 16:24:37,Mutton Curry,Evening,"[-0.7770319556601935, 0.6638250564535559]",2
2346,23,Female,Student,I didn’t like the texture of the meal.,2023-07-13 08:47:54,Rasmalai,Afternoon,"[-0.3651366621152623, 0.38605807251768365]",3
2347,19,Female,Student,I didn’t like the texture of the meal.,2024-05-15 08:17:56,Spring Rolls,Evening,"[-0.7818569749244146, 0.8497474727178631]",7
2348,24,Female,Student,The quality of the ingredients was outstanding.,2023-12-28 19:21:45,Chicken Biryani,Morning,"[-0.05947618867463422, 0.19968274005501896, -0.34795413496460914]",9
2349,18,Male,Student,The staff provided excellent service.,2023-08-23 19:04:46,Veg Curry,Evening,"[-0.046054052721256955, 0.7623574709250442]",7
2350,18,Male,Student,The temperature of the food was perfect.,2023-05-04 19:50:49,Masala Dosa,Evening,[-0.9782179693170918],5
2351,24,Male,Student,The meal was not enough dry for my liking.,2023-11-29 00:49:29,Gulab Jamun,Morning,"[-0.41411190137636655, 0.7532321433382172, 0.5830161913882945, 0.12430608872660964]",4
2352,28,Female,Student,The meal was not enough salty.,2023-10-04 13:23:32,Vada,Afternoon,"[0.747502252826576, 0.02504141044975028]",3
2353,19,Female,Student,I found the service to be lacking.,2023-07-17 21:41:19,Manchurian,Morning,"[-0.6799477608280167, -0.0800372874867814, 0.7751798876705738]",7
2354,22,Female,Student,The temperature of the food was perfect.,2024-01-21 12:47:13,Fish Curry,Morning,"[0.8023926317578731, 0.14180210905095936, -0.4949787296722965, 0.8253503504859871, -0.4238465619885168]",3
2355,21,Male,Student,"Amazing flavors, I loved the taste.",2023-08-20 07:26:15,Paneer Tikka,Afternoon,"[-0.5504974118897907, -0.571391333895884]",3
2356,21,Female,Student,I didn’t enjoy the temperature of the food.,2023-08-24 03:46:17,bonda,Evening,"[0.727260770601039, 0.04807441173426552, -0.3668746884147567, 0.049123286082664475]",8
2357,27,Female,Student,The overall experience was satisfying.,2023-10-05 12:04:41,Rasmalai,Afternoon,"[-0.9897032308422455, -0.1319166931687441, 0.5897594218773294, 0.4784716154022699, 0.36086692222490147]",2
2358,27,Male,Student,I think the meal was a bit not enough oily.,2024-04-19 01:28:35,Egg Curry,Afternoon,"[0.7901995131489645, 0.26199470705574734]",8
2359,26,Male,Student,I found the meal to be very satisfying.,2023-07-09 23:18:20,Samosa,Afternoon,"[0.9794595025107298, -0.9203928370690198, 0.2503697660722417, -0.46012592195980395, -0.72853977083208]",5
2360,28,Female,Student,I loved the overall dining experience.,2024-08-23 11:12:20,Idli,Afternoon,"[-0.5536772589169814, 0.36230160493577124, -0.9836783774086955, 0.22998289800970206, 0.4341321042657049]",3
2361,26,Male,Student,I would recommend this place for its service.,2024-02-19 10:47:09,Garlic Bread,Evening,"[0.4261191342100068, 0.006874176976806368]",4
2362,23,Male,Student,The overall dining experience was excellent.,2023-02-02 20:02:24,Samosa,Evening,"[-0.619946090685211, -0.5207904358076911, 0.2497707251457768]",8
2363,19,Female,Student,The temperature of the food was perfect.,2023-04-10 05:39:57,Samosa,Morning,"[-0.6296799857579705, -0.8431583111715604, -0.10522151787806822, 0.32325475595655107, 0.16584369829273538]",1
2364,29,Female,Student,I would recommend this place for its service.,2024-04-29 00:56:22,Gulab Jamun,Afternoon,[0.6020238976240233],8
2365,23,Female,Student,The food was a bit bland.,2023-03-05 09:23:32,Pav Bhaji,Morning,"[-0.6798832540878736, -0.7798356450191688, -0.34377512640721797]",4
2366,28,Male,Student,I found the meal to be very satisfying.,2023-02-16 12:16:11,Veg Curry,Afternoon,"[0.9095340896450781, -0.6717860107516609]",3
2367,19,Male,Student,The meal was not enough dry for my liking.,2023-04-05 22:35:09,Roti,Morning,"[0.5921478689230577, -0.9485123709771206]",5
2368,24,Male,Student,The overall experience was satisfying.,2023-11-24 01:08:50,Gulab Jamun,Evening,"[-0.6982116874947, 0.4184249761447627, 0.8140648751760331, -0.054434931342210335]",4
2369,28,Male,Student,The flavors were bold and exciting.,2023-05-29 17:08:11,Chicken Biryani,Afternoon,"[0.034816002981381766, -0.9973207822876484]",5
2370,19,Male,Student,I think the meal could use more seasoning.,2023-02-05 10:14:47,Mushroom Soup,Morning,"[-0.3849145824439286, -0.7856567962776144]",2
2371,23,Female,Student,The overall quality was inconsistent.,2023-04-29 06:36:43,uggani,Afternoon,"[-0.7319808570184223, -0.5737288640632625, -0.3680730626214992, 0.9409073368404259]",4
2372,27,Female,Student,I appreciated the variety of healthy options.,2024-07-03 23:36:53,Roti,Afternoon,"[0.009982221055690133, -0.25470353054480044, 0.6330658862715768, -0.9238770378808707, -0.23252970078186563]",4
2373,28,Female,Student,The food was a bit bland.,2023-12-21 06:19:31,Paneer Butter Masala,Afternoon,"[0.032422327693055086, 0.09814512402678233, -0.4485409253245982]",2
2374,27,Male,Student,I didn’t enjoy the temperature of the food.,2024-02-21 06:51:18,Mixed Vegetable,Afternoon,"[-0.7724737396216075, -0.583313901140019, 0.5996627448109766, -0.07307017619780187, -0.5130262726653736]",7
2375,24,Female,Student,The overall quality was inconsistent.,2023-03-30 10:52:19,Chicken,Afternoon,"[0.4462547120019118, 0.6271474997826065, 0.04182692635429075, 0.19735414687038788, 0.5218150095229397]",6
2376,26,Male,Student,The staff provided excellent service.,2023-02-01 13:38:58,Chole Bhature,Evening,"[-0.018640322614313476, -0.8206144739575676]",9
2377,25,Male,Student,I didn’t enjoy the temperature of the food.,2023-05-01 04:37:49,Veg Curry,Afternoon,"[0.5065893836596276, -0.7421695847391618, 0.6358276182225411, -0.4402061375159152]",4
2378,27,Female,Student,The staff provided excellent service.,2023-07-14 11:28:10,Mushroom Soup,Morning,"[0.4841788835884149, 0.9427843365088855, 0.8173176510995006, 0.6530284228362493, -0.9163591431635059]",3
2379,26,Male,Student,I found the meal to be very satisfying.,2023-04-07 07:46:50,Chicken,Afternoon,"[-0.13317088281741052, -0.43605684069655437]",9
2380,27,Male,Student,I didn’t enjoy the quality.,2024-01-21 07:45:27,Caesar Salad,Afternoon,"[-0.6618377790931842, 0.998717015960743, 0.33596290135076146, 0.6742432988131939, -0.08869718595518794]",1
2381,19,Male,Student,The service was not enough slow.,2023-01-22 15:43:27,Veg Biryani,Evening,[0.21592869222442812],4
2382,27,Male,Student,I think the meal could use more seasoning.,2023-07-03 23:48:03,Rasmalai,Evening,"[0.715786262221509, -0.24665447165825238, -0.9372033911794428, -0.6111721799087657]",5
2383,27,Female,Student,The service was not enough slow.,2024-08-10 00:09:14,Rasmalai,Evening,"[-0.9121363588776212, 0.025124073881132913, -0.347577631831977]",2
2384,29,Female,Student,I found the meal to be very satisfying.,2023-01-02 00:13:48,Egg Curry,Afternoon,"[0.5466940389414212, -0.6894326555488095, -0.7694602755764124, 0.48569185288953975]",3
2385,27,Female,Student,The meal was not enough dry for my liking.,2023-01-09 08:20:18,Pav Bhaji,Afternoon,"[0.1607818244028414, -0.0016361837898217768, -0.5727736622418429, 0.4176487658992656]",7
2386,27,Female,Student,The portions were generous.,2024-01-12 19:00:03,Uttapam,Morning,"[0.9560641087551647, 0.1556106130910071, -0.10405737580835273, -0.6044825969749499]",9
2387,25,Male,Student,The staff was very polite and attentive.,2024-03-10 09:57:25,Mixed Vegetable,Afternoon,"[0.7052729006838465, 0.07741533257056354]",2
2388,25,Female,Student,The quality of the food was impressive.,2024-04-17 11:18:33,Garlic Bread,Morning,"[0.5116785917931728, 0.6764110552172655, -0.7679689666322711, -0.7765564463570918, -0.43185726238262534]",7
2389,24,Female,Student,The presentation was appealing.,2023-05-09 04:15:20,Chicken Biryani,Afternoon,"[-0.5575317486528155, -0.05411230439691295, 0.9872328826839181]",5
2390,25,Male,Student,The meal was filling and satisfying.,2024-08-13 05:14:50,Kofta Curry,Afternoon,"[0.5285164807890685, 0.8743478072606636, -0.3610467210980972]",1
2391,23,Female,Student,The overall quality of the meal was good.,2024-06-12 05:29:07,Roti,Evening,"[0.9991377874159435, -0.403396850410495]",9
2392,28,Female,Student,The meal was not enough dry for my liking.,2023-12-27 22:17:16,Paneer Tikka,Evening,"[-0.46377222921309524, 0.9706678779359967, 0.801863043000504]",8
2393,23,Male,Student,The overall experience was satisfying.,2023-04-28 18:25:04,Paneer Tikka,Afternoon,"[-0.5507122302807692, 0.6149169849253262, -0.3917722571388018]",8
2394,19,Female,Student,The staff was attentive and friendly.,2023-02-07 19:56:14,Mushroom Soup,Evening,[-0.923993338517725],6
2395,21,Male,Student,I didn’t enjoy the temperature of the food.,2023-04-26 11:42:03,Veg Curry,Afternoon,"[0.8318925885566866, -0.44365474277535255, -0.19915090245858602]",8
2396,28,Male,Student,The portions were generous.,2023-08-08 17:03:58,Veg Curry,Evening,"[-0.10487708426016451, 0.6219866867473918, -0.4455785584516734]",1
2397,24,Female,Student,The temperature of the food was perfect.,2023-11-20 23:01:26,Kofta Curry,Afternoon,"[-0.18936825704590143, 0.2107031724905859, 0.4386617676529134, 0.682784722734795, 0.987398120804013]",1
2398,19,Female,Student,The meal was not enough salty.,2023-01-04 13:53:20,Spring Rolls,Afternoon,"[0.036465864233006906, -0.8529097754171591, 0.38742982756248456, -0.8697418512632242]",3
2399,25,Female,Student,I didn’t enjoy the quality.,2023-05-27 18:05:35,Samosa,Evening,"[0.8407752217033937, 0.5522984726150333, -0.3642828113548049, 0.13656746322445468]",7
2400,21,Male,Student,I would recommend this place for its service.,2023-09-15 21:38:36,Spring Rolls,Morning,[0.5738274643014936],4
2401,21,Female,Student,The dessert was delightful!,2024-06-06 11:12:35,Chicken,Evening,"[-0.7164174409520889, 0.5977988338608464, -0.32091251971739965, 0.22523571916171048]",5
2402,26,Male,Student,The meal was light and refreshing.,2023-04-09 08:17:15,Masala Dosa,Evening,"[0.6848904901503969, -0.17366865399234066]",6
2403,20,Male,Student,The service was not enough slow.,2023-05-05 06:03:27,Egg Curry,Afternoon,[-0.33196833223301203],4
2404,24,Male,Student,The staff was friendly and accommodating.,2023-06-29 06:16:54,Chicken,Afternoon,"[0.1909265950543202, -0.4585406157319163, -0.39746721152628894, 0.7564318323256527, -0.06416775029332866]",9
2405,19,Female,Student,I appreciated the variety of healthy options.,2023-02-23 15:46:47,uggani,Evening,"[0.923715500741412, 0.584080698876869, 0.7549989085810223]",1
2406,19,Female,Student,The meal had great depth of flavor.,2023-09-09 15:42:45,Samosa,Evening,"[-0.2810481267209395, 0.5268468675343905, 0.8801132640411795, -0.05402331782513392, 0.20384372351731872]",6
2407,26,Male,Student,The meal was missing a key ingredient.,2023-04-09 08:59:32,Caesar Salad,Evening,"[0.1356280701819761, -0.03342897343945195, -0.002503564078716103, -0.4695871632562081, 0.8950051953220022]",4
2408,28,Female,Student,The meal was filling and satisfying.,2024-02-01 18:35:17,Pasta,Morning,[-0.08320546492933989],5
2409,28,Female,Student,I think the meal was a bit not enough oily.,2023-08-17 02:54:24,egg,Morning,"[-0.17139169066955162, 0.823213491031727, -0.8783744009282775, 0.09147916220044694, -0.5183456673865716]",5
2410,21,Male,Student,The meal was not enough dry for my liking.,2024-05-14 03:44:17,Kofta Curry,Evening,"[0.5706507526866402, 0.5521956955762077, -0.7759330477097222, 0.45057917857747043, 0.24645222275239975]",2
2411,27,Male,Student,The overall dining experience was excellent.,2023-12-03 21:56:30,Masala Dosa,Afternoon,"[0.42588813593841723, 0.8090275572985157, -0.11034539068933502]",7
2412,18,Female,Student,The flavors were unique and interesting.,2024-05-15 16:31:45,Samosa,Morning,"[0.05250694587846394, -0.5309015258528185, -0.935655708222298, -0.8277700723352346]",2
2413,22,Female,Student,I appreciated the variety of healthy options.,2024-06-18 17:07:47,bonda,Afternoon,"[-0.6972213742387159, -0.6579653314539886]",7
